user_id,2T_go_hit,2T_go_omm,2T_go_rand_com,2T_go_rt,2T_go_sd,2T_per_cor,2T_gng_hit,2T_gng_omm,2T_gng_comm,2T_gng_reject,2T_gng_missopp,2T_gng_rand_com,2T_gng_cor_rt,2T_gng_cor_sd,2T_gng_com_rt,2T_gng_com_sd,2T_gng_cor_per_g,2T_gng_cor_per_l,3T_go_hit,3T_go_omm,3T_go_rand_com,3T_go_rt,3T_go_sd,3T_per_cor,3T_gng_hit,3T_gng_omm,3T_gng_comm,3T_gng_reject,3T_gng_missopp,3T_gng_rand_com,3T_gng_cor_rt,3T_gng_cor_sd,3T_gng_com_rt,3T_gng_com_sd,3T_gng_cor_per_g,3T_gng_cor_per_l
11_1,24,2,1,0.6924012874951586,0.21928706400951103,0.9230769230769231,29,4,3,9,0,1,0.7547063310429903,0.15464313782814706,0.7615046666081374,0.15295043708710415,0.8787878787878788,0.75,22,4,0,0.7594737863612615,0.1480773383623331,0.8461538461538461,17,47,2,2,20,37,0.4305597764426185,0.3863506971833486,0.9109107500407844,0.03831719718219266,0.265625,0.08333333333333333
test,23,3,5,0.5714336647399013,0.1487719094913706,0.8846153846153846,32,1,8,3,1,1,0.5780012773393537,0.14766434509343182,0.5441878126148367,0.07459001836294275,0.9696969696969697,0.25,24,2,0,0.5970400504132461,0.16219174293968489,0.9230769230769231,59,5,20,4,0,3,0.6695548072516507,0.15619749987613002,0.6625320291524985,0.13251415173761513,0.921875,0.16666666666666666
